"No.","Time","Source","Destination","Protocol","Length","Info"
"2702","1321.922289","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2701#1] 38552  >  80 [ACK] Seq=526 Ack=1075 Win=131072 Len=0 TSval=239232074 TSecr=1433083498"
"2703","1322.928917","172.16.0.5","192.168.50.1","TCP","74","57335  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239232174 TSecr=0 WS=2048"
"2704","1322.928920","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 57335  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239232174 TSecr=0 WS=2048"
"2705","1322.929077","192.168.50.1","172.16.0.5","TCP","74","80  >  57335 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433083750 TSecr=239232174 WS=128"
"2706","1322.929079","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  57335 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433083750 TSecr=239232174 WS=128"
"2707","1322.929189","172.16.0.5","192.168.50.1","TCP","66","57335  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239232174 TSecr=1433083750"
"2708","1322.929192","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2707#1] 57335  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239232174 TSecr=1433083750"
"2709","1322.930380","172.16.0.5","192.168.50.1","HTTP","475","GET /c.php HTTP/1.1 "
"2710","1322.930383","172.16.0.5","192.168.50.1","TCP","475","[TCP Retransmission] 57335  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=409 TSval=239232174 TSecr=1433083750"
"2711","1322.930492","192.168.50.1","172.16.0.5","TCP","66","80  >  57335 [ACK] Seq=1 Ack=410 Win=30080 Len=0 TSval=1433083750 TSecr=239232174"
"2712","1322.930494","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2711#1] 80  >  57335 [ACK] Seq=1 Ack=410 Win=30080 Len=0 TSval=1433083750 TSecr=239232174"
"2713","1322.930829","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2714","1322.930832","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  57335 [PSH, ACK] Seq=1 Ack=410 Win=30080 Len=1073 TSval=1433083750 TSecr=239232174"
"2715","1322.930957","172.16.0.5","192.168.50.1","TCP","66","57335  >  80 [ACK] Seq=410 Ack=1074 Win=131072 Len=0 TSval=239232175 TSecr=1433083750"
"2716","1322.930959","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2715#1] 57335  >  80 [ACK] Seq=410 Ack=1074 Win=131072 Len=0 TSval=239232175 TSecr=1433083750"
"2717","1323.096217","172.16.0.5","192.168.50.1","HTTP","530","GET /c.php?ip=192.168.1.184 HTTP/1.1 "
"2718","1323.096220","172.16.0.5","192.168.50.1","TCP","530","[TCP Retransmission] 57335  >  80 [PSH, ACK] Seq=410 Ack=1074 Win=131072 Len=464 TSval=239232191 TSecr=1433083750"
"2719","1323.096783","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"2720","1323.096786","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  57335 [PSH, ACK] Seq=1074 Ack=874 Win=31104 Len=1072 TSval=1433083792 TSecr=239232191"
"2721","1323.096884","172.16.0.5","192.168.50.1","TCP","66","57335  >  80 [ACK] Seq=874 Ack=2146 Win=131072 Len=0 TSval=239232191 TSecr=1433083792"
"2722","1323.096887","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2721#1] 57335  >  80 [ACK] Seq=874 Ack=2146 Win=131072 Len=0 TSval=239232191 TSecr=1433083792"
"2723","1324.210315","172.16.0.5","192.168.50.1","TCP","66","46247  >  80 [FIN, ACK] Seq=581 Ack=1074 Win=131072 Len=0 TSval=239232302 TSecr=1433082966"
"2724","1324.210317","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 46247  >  80 [FIN, ACK] Seq=581 Ack=1074 Win=131072 Len=0 TSval=239232302 TSecr=1433082966"
"2725","1324.210460","192.168.50.1","172.16.0.5","TCP","66","80  >  46247 [FIN, ACK] Seq=1074 Ack=582 Win=30208 Len=0 TSval=1433084070 TSecr=239232302"
"2726","1324.210463","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  46247 [FIN, ACK] Seq=1074 Ack=582 Win=30208 Len=0 TSval=1433084070 TSecr=239232302"
"2727","1324.210566","172.16.0.5","192.168.50.1","TCP","66","46247  >  80 [ACK] Seq=582 Ack=1075 Win=131072 Len=0 TSval=239232303 TSecr=1433084070"
"2728","1324.210569","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2727#1] 46247  >  80 [ACK] Seq=582 Ack=1075 Win=131072 Len=0 TSval=239232303 TSecr=1433084070"
"2729","1326.063209","192.168.50.1","172.16.0.5","TCP","66","80  >  49198 [FIN, ACK] Seq=2146 Ack=874 Win=31104 Len=0 TSval=1433084533 TSecr=239231987"
"2730","1326.063213","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  49198 [FIN, ACK] Seq=2146 Ack=874 Win=31104 Len=0 TSval=1433084533 TSecr=239231987"
"2731","1326.063370","172.16.0.5","192.168.50.1","TCP","66","49198  >  80 [FIN, ACK] Seq=874 Ack=2147 Win=131072 Len=0 TSval=239232488 TSecr=1433084533"
"2732","1326.063372","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 49198  >  80 [FIN, ACK] Seq=874 Ack=2147 Win=131072 Len=0 TSval=239232488 TSecr=1433084533"
"2733","1326.063493","192.168.50.1","172.16.0.5","TCP","66","80  >  49198 [ACK] Seq=2147 Ack=875 Win=31104 Len=0 TSval=1433084533 TSecr=239232488"
"2734","1326.063495","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2733#1] 80  >  49198 [ACK] Seq=2147 Ack=875 Win=31104 Len=0 TSval=1433084533 TSecr=239232488"
"2735","1328.101786","192.168.50.1","172.16.0.5","TCP","66","80  >  57335 [FIN, ACK] Seq=2146 Ack=874 Win=31104 Len=0 TSval=1433085043 TSecr=239232191"
"2736","1328.101789","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  57335 [FIN, ACK] Seq=2146 Ack=874 Win=31104 Len=0 TSval=1433085043 TSecr=239232191"
"2737","1328.101952","172.16.0.5","192.168.50.1","TCP","66","57335  >  80 [FIN, ACK] Seq=874 Ack=2147 Win=131072 Len=0 TSval=239232692 TSecr=1433085043"
"2738","1328.101954","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 57335  >  80 [FIN, ACK] Seq=874 Ack=2147 Win=131072 Len=0 TSval=239232692 TSecr=1433085043"
"2739","1328.102068","192.168.50.1","172.16.0.5","TCP","66","80  >  57335 [ACK] Seq=2147 Ack=875 Win=31104 Len=0 TSval=1433085043 TSecr=239232692"
"2740","1328.102071","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2739#1] 80  >  57335 [ACK] Seq=2147 Ack=875 Win=31104 Len=0 TSval=1433085043 TSecr=239232692"
"2741","1363.247127","172.16.0.5","192.168.50.1","TCP","74","56965  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239236206 TSecr=0 WS=2048"
"2742","1363.247130","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 56965  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239236206 TSecr=0 WS=2048"
"2743","1363.247235","192.168.50.1","172.16.0.5","TCP","74","80  >  56965 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433093829 TSecr=239236206 WS=128"
"2744","1363.247252","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  56965 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433093829 TSecr=239236206 WS=128"
"2745","1363.247388","172.16.0.5","192.168.50.1","TCP","66","56965  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239236206 TSecr=1433093829"
"2746","1363.247404","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2745#1] 56965  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239236206 TSecr=1433093829"
"2747","1363.247735","172.16.0.5","192.168.50.1","HTTP","600","GET /c.php HTTP/1.1 "
"2748","1363.247738","172.16.0.5","192.168.50.1","TCP","600","[TCP Retransmission] 56965  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=534 TSval=239236206 TSecr=1433093829"
"2749","1363.247871","192.168.50.1","172.16.0.5","TCP","66","80  >  56965 [ACK] Seq=1 Ack=535 Win=30080 Len=0 TSval=1433093829 TSecr=239236206"
"2750","1363.247874","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2749#1] 80  >  56965 [ACK] Seq=1 Ack=535 Win=30080 Len=0 TSval=1433093829 TSecr=239236206"
"2751","1363.248212","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2752","1363.248215","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  56965 [PSH, ACK] Seq=1 Ack=535 Win=30080 Len=1073 TSval=1433093829 TSecr=239236206"
"2753","1363.248317","172.16.0.5","192.168.50.1","TCP","66","56965  >  80 [ACK] Seq=535 Ack=1074 Win=131072 Len=0 TSval=239236206 TSecr=1433093829"
"2754","1363.248320","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2753#1] 56965  >  80 [ACK] Seq=535 Ack=1074 Win=131072 Len=0 TSval=239236206 TSecr=1433093829"
"2755","1363.655785","172.16.0.5","192.168.50.1","HTTP","654","GET /c.php?ip=192.168.1.10 HTTP/1.1 "
"2756","1363.655788","172.16.0.5","192.168.50.1","TCP","654","[TCP Retransmission] 56965  >  80 [PSH, ACK] Seq=535 Ack=1074 Win=131072 Len=588 TSval=239236247 TSecr=1433093829"
"2757","1363.656342","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"2758","1363.656345","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  56965 [PSH, ACK] Seq=1074 Ack=1123 Win=31232 Len=1072 TSval=1433093931 TSecr=239236247"
"2759","1363.656442","172.16.0.5","192.168.50.1","TCP","66","56965  >  80 [ACK] Seq=1123 Ack=2146 Win=131072 Len=0 TSval=239236247 TSecr=1433093931"
"2760","1363.656444","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2759#1] 56965  >  80 [ACK] Seq=1123 Ack=2146 Win=131072 Len=0 TSval=239236247 TSecr=1433093931"
"2761","1368.520578","172.16.0.5","192.168.50.1","TCP","66","56965  >  80 [FIN, ACK] Seq=1123 Ack=2146 Win=131072 Len=0 TSval=239236733 TSecr=1433093931"
"2762","1368.520581","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 56965  >  80 [FIN, ACK] Seq=1123 Ack=2146 Win=131072 Len=0 TSval=239236733 TSecr=1433093931"
"2763","1368.520731","192.168.50.1","172.16.0.5","TCP","66","80  >  56965 [FIN, ACK] Seq=2146 Ack=1124 Win=31232 Len=0 TSval=1433095148 TSecr=239236733"
"2764","1368.520734","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  56965 [FIN, ACK] Seq=2146 Ack=1124 Win=31232 Len=0 TSval=1433095148 TSecr=239236733"
"2765","1368.520847","172.16.0.5","192.168.50.1","TCP","66","56965  >  80 [ACK] Seq=1124 Ack=2147 Win=131072 Len=0 TSval=239236734 TSecr=1433095148"
"2766","1368.520850","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2765#1] 56965  >  80 [ACK] Seq=1124 Ack=2147 Win=131072 Len=0 TSval=239236734 TSecr=1433095148"
"2767","1407.254767","172.16.0.5","192.168.50.1","TCP","74","49979  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239240607 TSecr=0 WS=2048"
"2768","1407.254770","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 49979  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239240607 TSecr=0 WS=2048"
"2769","1407.254892","192.168.50.1","172.16.0.5","TCP","74","80  >  49979 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433104831 TSecr=239240607 WS=128"
"2770","1407.254895","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  49979 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433104831 TSecr=239240607 WS=128"
"2771","1407.255047","172.16.0.5","192.168.50.1","TCP","66","49979  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239240607 TSecr=1433104831"
"2772","1407.255050","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2771#1] 49979  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239240607 TSecr=1433104831"
"2773","1407.259515","172.16.0.5","192.168.50.1","HTTP","474","GET /c.php HTTP/1.1 "
"2774","1407.259518","172.16.0.5","192.168.50.1","TCP","474","[TCP Retransmission] 49979  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=408 TSval=239240607 TSecr=1433104831"
"2775","1407.259630","192.168.50.1","172.16.0.5","TCP","66","80  >  49979 [ACK] Seq=1 Ack=409 Win=30080 Len=0 TSval=1433104832 TSecr=239240607"
"2776","1407.259633","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2775#1] 80  >  49979 [ACK] Seq=1 Ack=409 Win=30080 Len=0 TSval=1433104832 TSecr=239240607"
"2777","1407.259974","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2778","1407.259977","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  49979 [PSH, ACK] Seq=1 Ack=409 Win=30080 Len=1073 TSval=1433104832 TSecr=239240607"
"2779","1407.260086","172.16.0.5","192.168.50.1","TCP","66","49979  >  80 [ACK] Seq=409 Ack=1074 Win=131072 Len=0 TSval=239240607 TSecr=1433104832"
"2780","1407.260088","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2779#1] 49979  >  80 [ACK] Seq=409 Ack=1074 Win=131072 Len=0 TSval=239240607 TSecr=1433104832"
"2781","1412.157153","172.16.0.5","192.168.50.1","HTTP","528","GET /c.php?ip=192.168.86.3 HTTP/1.1 "
"2782","1412.157156","172.16.0.5","192.168.50.1","TCP","528","[TCP Retransmission] 49979  >  80 [PSH, ACK] Seq=409 Ack=1074 Win=131072 Len=462 TSval=239241097 TSecr=1433104832"
"2783","1412.157673","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"2784","1412.157676","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  49979 [PSH, ACK] Seq=1074 Ack=871 Win=31104 Len=1072 TSval=1433106057 TSecr=239241097"
"2785","1412.157779","172.16.0.5","192.168.50.1","TCP","66","49979  >  80 [ACK] Seq=871 Ack=2146 Win=131072 Len=0 TSval=239241097 TSecr=1433106057"
"2786","1412.157781","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2785#1] 49979  >  80 [ACK] Seq=871 Ack=2146 Win=131072 Len=0 TSval=239241097 TSecr=1433106057"
"2787","1412.165101","172.16.0.5","192.168.50.1","TCP","66","49979  >  80 [FIN, ACK] Seq=871 Ack=2146 Win=131072 Len=0 TSval=239241098 TSecr=1433106057"
"2788","1412.165103","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 49979  >  80 [FIN, ACK] Seq=871 Ack=2146 Win=131072 Len=0 TSval=239241098 TSecr=1433106057"
"2789","1412.165208","192.168.50.1","172.16.0.5","TCP","66","80  >  49979 [FIN, ACK] Seq=2146 Ack=872 Win=31104 Len=0 TSval=1433106059 TSecr=239241098"
"2790","1412.165211","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  49979 [FIN, ACK] Seq=2146 Ack=872 Win=31104 Len=0 TSval=1433106059 TSecr=239241098"
"2791","1412.165292","172.16.0.5","192.168.50.1","TCP","66","49979  >  80 [ACK] Seq=872 Ack=2147 Win=131072 Len=0 TSval=239241098 TSecr=1433106059"
"2792","1412.165294","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2791#1] 49979  >  80 [ACK] Seq=872 Ack=2147 Win=131072 Len=0 TSval=239241098 TSecr=1433106059"
"2793","1423.175256","172.16.0.5","192.168.50.1","TCP","74","50477  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239242199 TSecr=0 WS=2048"
"2794","1423.175259","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 50477  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239242199 TSecr=0 WS=2048"
"2795","1423.175366","192.168.50.1","172.16.0.5","TCP","74","80  >  50477 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433108811 TSecr=239242199 WS=128"
"2796","1423.175369","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  50477 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433108811 TSecr=239242199 WS=128"
"2797","1423.175518","172.16.0.5","192.168.50.1","TCP","66","50477  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239242199 TSecr=1433108811"
"2798","1423.175520","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2797#1] 50477  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239242199 TSecr=1433108811"
"2799","1423.177852","172.16.0.5","192.168.50.1","HTTP","258","GET / HTTP/1.1 "
"2800","1423.177855","172.16.0.5","192.168.50.1","TCP","258","[TCP Retransmission] 50477  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=192 TSval=239242199 TSecr=1433108811"
"2801","1423.177972","192.168.50.1","172.16.0.5","TCP","66","80  >  50477 [ACK] Seq=1 Ack=193 Win=30080 Len=0 TSval=1433108812 TSecr=239242199"
"2802","1423.177974","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2801#1] 80  >  50477 [ACK] Seq=1 Ack=193 Win=30080 Len=0 TSval=1433108812 TSecr=239242199"
"2803","1423.178160","192.168.50.1","172.16.0.5","HTTP","388","HTTP/1.1 200 OK  (text/html)"
"2804","1423.178163","192.168.50.1","172.16.0.5","TCP","388","[TCP Retransmission] 80  >  50477 [PSH, ACK] Seq=1 Ack=193 Win=30080 Len=322 TSval=1433108812 TSecr=239242199"
"2805","1423.178264","172.16.0.5","192.168.50.1","TCP","66","50477  >  80 [ACK] Seq=193 Ack=323 Win=131072 Len=0 TSval=239242199 TSecr=1433108812"
"2806","1423.178267","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2805#1] 50477  >  80 [ACK] Seq=193 Ack=323 Win=131072 Len=0 TSval=239242199 TSecr=1433108812"
"2807","1423.366517","172.16.0.5","192.168.50.1","TCP","66","50477  >  80 [FIN, ACK] Seq=193 Ack=323 Win=131072 Len=0 TSval=239242218 TSecr=1433108812"
"2808","1423.366519","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 50477  >  80 [FIN, ACK] Seq=193 Ack=323 Win=131072 Len=0 TSval=239242218 TSecr=1433108812"
"2809","1423.366659","192.168.50.1","172.16.0.5","TCP","66","80  >  50477 [FIN, ACK] Seq=323 Ack=194 Win=30080 Len=0 TSval=1433108859 TSecr=239242218"
"2810","1423.366662","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  50477 [FIN, ACK] Seq=323 Ack=194 Win=30080 Len=0 TSval=1433108859 TSecr=239242218"
"2811","1423.366775","172.16.0.5","192.168.50.1","TCP","66","50477  >  80 [ACK] Seq=194 Ack=324 Win=131072 Len=0 TSval=239242218 TSecr=1433108859"
"2812","1423.366777","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2811#1] 50477  >  80 [ACK] Seq=194 Ack=324 Win=131072 Len=0 TSval=239242218 TSecr=1433108859"
"2813","1426.128679","172.16.0.5","192.168.50.1","TCP","74","36378  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239242494 TSecr=0 WS=2048"
"2814","1426.128681","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 36378  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239242494 TSecr=0 WS=2048"
"2815","1426.128816","192.168.50.1","172.16.0.5","TCP","74","80  >  36378 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433109550 TSecr=239242494 WS=128"
"2816","1426.128819","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  36378 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433109550 TSecr=239242494 WS=128"
"2817","1426.128955","172.16.0.5","192.168.50.1","TCP","66","36378  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239242494 TSecr=1433109550"
"2818","1426.128958","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2817#1] 36378  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239242494 TSecr=1433109550"
"2819","1426.129226","172.16.0.5","192.168.50.1","HTTP","664","GET /c.php HTTP/1.1 "
"2820","1426.129229","172.16.0.5","192.168.50.1","TCP","664","[TCP Retransmission] 36378  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=598 TSval=239242494 TSecr=1433109550"
"2821","1426.129358","192.168.50.1","172.16.0.5","TCP","66","80  >  36378 [ACK] Seq=1 Ack=599 Win=30208 Len=0 TSval=1433109550 TSecr=239242494"
"2822","1426.129361","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2821#1] 80  >  36378 [ACK] Seq=1 Ack=599 Win=30208 Len=0 TSval=1433109550 TSecr=239242494"
"2823","1426.129713","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2824","1426.129717","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  36378 [PSH, ACK] Seq=1 Ack=599 Win=30208 Len=1073 TSval=1433109550 TSecr=239242494"
"2825","1426.129790","172.16.0.5","192.168.50.1","TCP","66","36378  >  80 [ACK] Seq=599 Ack=1074 Win=131072 Len=0 TSval=239242494 TSecr=1433109550"
"2826","1426.129793","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2825#1] 36378  >  80 [ACK] Seq=599 Ack=1074 Win=131072 Len=0 TSval=239242494 TSecr=1433109550"
"2827","1426.841170","172.16.0.5","192.168.50.1","TCP","74","57791  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239242565 TSecr=0 WS=2048"
"2828","1426.841173","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 57791  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239242565 TSecr=0 WS=2048"
"2829","1426.841259","192.168.50.1","172.16.0.5","TCP","74","80  >  57791 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433109728 TSecr=239242565 WS=128"
"2830","1426.841262","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  57791 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433109728 TSecr=239242565 WS=128"
"2831","1426.841417","172.16.0.5","192.168.50.1","TCP","66","57791  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239242566 TSecr=1433109728"
"2832","1426.841419","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2831#1] 57791  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239242566 TSecr=1433109728"
"2833","1426.841715","172.16.0.5","192.168.50.1","HTTP","744","GET /c.php?ip=2804:431:b704:7169:e822:c7e6:5a26:e3e1 HTTP/1.1 "
"2834","1426.841718","172.16.0.5","192.168.50.1","TCP","744","[TCP Retransmission] 57791  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=678 TSval=239242566 TSecr=1433109728"
"2835","1426.841826","192.168.50.1","172.16.0.5","TCP","66","80  >  57791 [ACK] Seq=1 Ack=679 Win=30336 Len=0 TSval=1433109728 TSecr=239242566"
"2836","1426.841828","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2835#1] 80  >  57791 [ACK] Seq=1 Ack=679 Win=30336 Len=0 TSval=1433109728 TSecr=239242566"
"2837","1426.842287","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2838","1426.842290","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  57791 [PSH, ACK] Seq=1 Ack=679 Win=30336 Len=1073 TSval=1433109728 TSecr=239242566"
"2839","1426.842403","172.16.0.5","192.168.50.1","TCP","66","57791  >  80 [ACK] Seq=679 Ack=1074 Win=131072 Len=0 TSval=239242566 TSecr=1433109728"
"2840","1426.842406","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2839#1] 57791  >  80 [ACK] Seq=679 Ack=1074 Win=131072 Len=0 TSval=239242566 TSecr=1433109728"
"2841","1430.361335","172.16.0.5","192.168.50.1","TCP","66","36378  >  80 [FIN, ACK] Seq=599 Ack=1074 Win=131072 Len=0 TSval=239242918 TSecr=1433109550"
"2842","1430.361337","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 36378  >  80 [FIN, ACK] Seq=599 Ack=1074 Win=131072 Len=0 TSval=239242918 TSecr=1433109550"
"2843","1430.361512","192.168.50.1","172.16.0.5","TCP","66","80  >  36378 [FIN, ACK] Seq=1074 Ack=600 Win=30208 Len=0 TSval=1433110608 TSecr=239242918"
"2844","1430.361515","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  36378 [FIN, ACK] Seq=1074 Ack=600 Win=30208 Len=0 TSval=1433110608 TSecr=239242918"
"2845","1430.361624","172.16.0.5","192.168.50.1","TCP","66","36378  >  80 [ACK] Seq=600 Ack=1075 Win=131072 Len=0 TSval=239242918 TSecr=1433110608"
"2846","1430.361626","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2845#1] 36378  >  80 [ACK] Seq=600 Ack=1075 Win=131072 Len=0 TSval=239242918 TSecr=1433110608"
"2847","1431.587490","172.16.0.5","192.168.50.1","TCP","66","57791  >  80 [FIN, ACK] Seq=679 Ack=1074 Win=131072 Len=0 TSval=239243040 TSecr=1433109728"
"2848","1431.587492","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 57791  >  80 [FIN, ACK] Seq=679 Ack=1074 Win=131072 Len=0 TSval=239243040 TSecr=1433109728"
"2849","1431.587639","192.168.50.1","172.16.0.5","TCP","66","80  >  57791 [FIN, ACK] Seq=1074 Ack=680 Win=30336 Len=0 TSval=1433110914 TSecr=239243040"
"2850","1431.587642","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  57791 [FIN, ACK] Seq=1074 Ack=680 Win=30336 Len=0 TSval=1433110914 TSecr=239243040"
