ID,Year_Birth,Age,AgeRange,Education,Marital_Status,Income,IncomeRange,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,PercentDealsPurchases,NumNonDealsPurchases,NumAllPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
7610,1983,41,41-50,Graduation,Together,37292,30K-50K,1,0,18-04-2013,32,275,0,86,10,23,66,5,36%,9,14,6,3,5,8,0,0,0,0,0,0,0
263,1945,79,71-80,PhD,Single,45576,30K-50K,0,0,28-05-2014,9,56,19,29,2,14,25,1,14%,6,7,3,1,3,8,0,0,0,0,0,0,1
10814,1947,77,71-80,Graduation,Together,70321,70K-100K,0,0,16-01-2013,6,303,23,751,82,26,191,1,4%,23,24,6,5,13,4,0,0,0,0,0,0,1
9710,1969,55,51-60,PhD,Divorced,58086,50K-70K,0,1,20-01-2013,80,708,7,62,0,0,15,2,10%,19,21,11,3,7,8,0,0,0,0,0,0,0
9292,1952,72,71-80,Graduation,Married,81795,70K-100K,0,0,26-10-2012,74,324,132,693,27,118,88,1,5%,21,22,4,11,7,2,0,0,0,0,0,0,0
10250,1947,77,71-80,Basic,Together,28389,20K-30K,0,0,20-11-2012,49,1,5,3,7,4,8,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
7881,1946,78,71-80,Master,Married,66835,50K-70K,0,0,28-09-2013,21,620,26,195,34,17,141,1,4%,22,23,6,4,13,2,0,0,0,0,0,0,0
5847,1969,55,51-60,Graduation,Divorced,69901,50K-70K,0,1,29-05-2013,95,312,21,206,102,92,149,3,15%,17,20,7,3,10,5,0,0,0,0,0,0,0
737,1949,75,71-80,PhD,Married,80360,70K-100K,0,0,03-03-2013,56,1493,86,454,112,43,43,2,15%,11,13,4,4,5,2,0,1,1,1,0,0,0
3571,1961,63,61-70,PhD,Together,63342,50K-70K,0,1,16-10-2012,48,918,21,118,13,10,21,3,19%,13,16,8,3,5,6,0,1,0,0,0,0,1
7807,1974,50,41-50,Graduation,Married,44989,30K-50K,0,1,12-09-2012,26,98,0,106,49,10,106,5,45%,6,11,5,1,5,6,0,0,0,0,0,0,0
3878,1980,44,41-50,2n Cycle,Single,31859,30K-50K,1,0,27-02-2014,3,3,4,7,15,8,11,1,25%,3,4,1,0,3,7,0,0,0,0,0,0,0
5092,1949,75,71-80,PhD,Widow,51569,50K-70K,0,1,12-02-2013,39,380,0,47,6,0,34,4,27%,11,15,7,1,7,8,0,1,0,0,0,0,1
2154,1971,53,51-60,Graduation,Widow,30372,30K-50K,1,1,25-12-2012,33,15,0,12,7,3,7,3,60%,2,5,2,0,3,7,0,0,0,0,0,0,0
5394,1979,45,41-50,Basic,Single,16014,10K-20K,1,1,17-03-2013,42,3,9,4,7,8,7,4,67%,2,6,1,1,4,3,0,0,0,0,0,0,0
3798,1968,56,51-60,Graduation,Married,41120,30K-50K,1,1,06-11-2013,80,24,2,23,0,8,24,3,50%,3,6,2,1,3,6,0,0,0,0,0,0,0
3524,1971,53,51-60,Master,Single,39763,30K-50K,1,0,04-08-2013,9,80,1,60,4,6,16,2,25%,6,8,5,1,2,9,0,0,0,0,0,0,1
5247,1955,69,61-70,PhD,Married,38725,30K-50K,1,1,10-05-2014,52,31,0,6,2,1,5,2,40%,3,5,1,0,4,4,0,0,0,0,0,0,0
5883,1972,52,51-60,Graduation,Married,77981,70K-100K,1,0,26-05-2013,78,138,120,204,16,126,60,3,17%,15,18,7,4,7,5,0,0,0,0,0,0,0
2118,1964,60,51-60,2n Cycle,Married,62905,50K-70K,0,1,10-09-2013,68,166,75,96,119,107,59,3,18%,14,17,7,2,8,4,0,0,0,0,0,0,0
8812,1979,45,41-50,2n Cycle,Divorced,13533,10K-20K,1,0,10-03-2013,45,12,3,8,8,0,17,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
6616,1975,49,41-50,Graduation,Together,59481,50K-70K,0,1,23-10-2013,47,178,3,85,71,66,58,2,14%,12,14,3,3,8,2,0,0,0,0,0,0,0
2797,1977,47,41-50,Graduation,Married,72117,70K-100K,0,1,20-08-2013,34,707,20,171,65,60,50,1,4%,24,25,9,7,9,5,0,0,0,0,0,0,0
4328,1986,38,31-40,2n Cycle,Married,21955,20K-30K,1,0,07-09-2013,81,5,1,7,17,14,11,2,33%,4,6,2,1,3,6,0,0,0,0,0,0,0
9167,1956,68,61-70,Graduation,Married,67131,50K-70K,0,1,26-03-2013,72,465,71,250,93,35,62,3,13%,20,23,9,2,12,6,0,0,0,0,0,0,0
10560,1980,44,41-50,PhD,Single,36802,30K-50K,1,0,16-06-2014,23,16,1,2,0,0,1,1,25%,3,4,1,0,3,5,0,0,0,0,0,0,0
2631,1982,42,41-50,Graduation,Together,71853,70K-100K,0,0,08-05-2013,29,358,108,413,141,97,32,1,6%,15,16,2,8,6,1,0,0,0,0,0,0,0
8312,1961,63,61-70,Basic,Married,28249,20K-30K,0,0,15-06-2014,80,1,9,7,2,14,10,1,20%,4,5,2,0,3,6,0,0,0,0,0,0,0
5534,1975,49,41-50,Master,Married,47808,30K-50K,0,1,20-10-2013,30,123,1,26,2,0,72,2,25%,6,8,3,2,3,7,1,0,0,0,0,0,0
5093,1974,50,41-50,PhD,Divorced,25509,20K-30K,1,0,18-09-2012,15,40,3,30,10,7,11,3,50%,3,6,3,0,3,9,0,0,0,0,0,0,1
7592,1946,78,71-80,PhD,Married,51012,50K-70K,0,0,18-04-2013,86,102,9,63,2,9,24,1,11%,8,9,4,1,4,6,0,0,0,0,0,0,0
8895,1985,39,31-40,Graduation,Single,70596,70K-100K,0,0,05-10-2012,68,347,44,534,17,0,26,1,5%,19,20,3,5,12,2,0,0,0,0,0,0,0
8584,1952,72,71-80,PhD,Together,85431,70K-100K,0,0,08-06-2013,54,376,53,462,168,53,53,1,6%,15,16,2,7,7,0,0,0,0,0,0,0,0
2694,1967,57,51-60,Graduation,Married,42664,30K-50K,0,1,18-03-2014,44,21,0,3,0,0,0,1,25%,3,4,1,0,3,6,0,0,0,0,0,0,0
8910,1955,69,61-70,Graduation,Together,42586,30K-50K,1,1,29-10-2012,7,194,2,56,0,0,0,5,45%,6,11,4,1,6,8,0,0,0,0,0,0,1
7433,1985,39,31-40,Graduation,Single,29760,20K-30K,1,0,29-08-2012,87,64,4,68,7,5,17,4,50%,4,8,3,1,4,8,0,0,0,0,0,0,0
164,1977,47,41-50,PhD,Married,28973,20K-30K,0,0,13-10-2012,59,206,0,46,3,2,12,2,18%,9,11,5,1,5,8,0,0,0,0,0,0,0
10477,1973,51,51-60,PhD,Together,39435,30K-50K,1,0,06-08-2013,16,71,0,18,0,0,13,1,17%,5,6,3,1,2,7,0,0,0,0,0,0,0
2681,1984,40,31-40,2n Cycle,Married,65370,50K-70K,0,0,01-08-2013,1,71,22,112,138,89,29,1,6%,17,18,2,3,13,1,0,0,0,0,0,0,0
5150,1979,45,41-50,Basic,Single,20194,20K-30K,1,0,17-12-2012,64,0,4,7,11,10,15,2,40%,3,5,2,0,3,6,0,0,0,0,0,0,0
5283,1976,48,41-50,PhD,Single,42473,30K-50K,1,1,17-02-2014,72,93,1,21,0,4,25,3,43%,4,7,2,1,4,5,0,0,0,0,0,0,0
9645,1968,56,51-60,Graduation,Married,64590,50K-70K,0,0,14-10-2012,98,920,138,168,36,46,30,1,4%,22,23,9,4,10,6,0,0,0,0,0,0,0
10678,1959,65,61-70,Graduation,Together,71232,70K-100K,0,1,28-11-2013,91,653,17,170,34,26,17,2,9%,21,23,11,2,10,7,0,0,0,0,0,0,0
7261,1971,53,51-60,Graduation,Together,34600,30K-50K,1,1,01-01-2013,8,199,33,60,8,3,15,5,42%,7,12,5,2,5,8,0,0,0,0,0,0,1
9648,1967,57,51-60,Graduation,Single,46904,30K-50K,1,1,03-11-2012,20,153,4,56,0,9,31,4,40%,6,10,5,1,4,8,0,0,0,0,0,0,0
2870,1973,51,51-60,Graduation,Married,49094,30K-50K,0,1,21-09-2012,6,376,0,38,11,8,69,5,33%,10,15,6,3,6,6,0,0,0,0,0,0,0
8008,1983,41,41-50,Graduation,Together,36075,30K-50K,1,0,09-12-2013,54,46,0,30,12,1,30,1,17%,5,6,2,0,4,6,0,0,0,0,0,0,0
1513,1979,45,41-50,2n Cycle,Together,60839,50K-70K,1,1,28-08-2012,72,600,21,128,223,150,128,13,81%,3,16,2,2,12,8,0,0,0,0,0,0,0
6173,1979,45,41-50,Graduation,Together,77298,70K-100K,0,1,02-11-2013,46,425,115,292,23,35,79,1,4%,22,23,6,6,11,3,0,0,0,0,0,0,0
1419,1950,74,71-80,Graduation,Together,34026,30K-50K,1,1,05-08-2013,11,18,6,15,12,8,17,3,50%,3,6,2,1,3,5,0,0,0,0,0,0,0
9150,1963,61,61-70,PhD,Single,48918,30K-50K,1,1,12-04-2014,21,52,0,9,0,0,1,2,40%,3,5,1,0,4,4,0,0,0,0,0,0,0
7960,1962,62,61-70,2n Cycle,Together,82122,70K-100K,0,0,15-08-2013,89,734,22,350,151,25,100,1,4%,24,25,3,9,13,1,0,0,1,0,0,0,0
1250,1976,48,41-50,Graduation,Single,37697,30K-50K,1,0,07-02-2014,82,34,6,21,11,4,8,1,17%,5,6,2,1,3,6,0,0,0,0,0,0,0
9905,1952,72,71-80,Graduation,Together,34074,30K-50K,1,1,13-07-2013,69,135,1,41,10,1,67,5,56%,4,9,3,3,3,6,1,0,0,0,0,0,0
10691,1960,64,61-70,Master,Married,28520,20K-30K,1,1,14-06-2013,55,11,0,10,0,2,20,1,25%,3,4,1,1,2,6,0,0,0,0,0,0,0
7002,1955,69,61-70,Graduation,Single,62535,50K-70K,0,1,03-10-2013,13,163,48,90,0,45,52,1,8%,12,13,3,2,8,3,0,0,0,0,0,0,0
2952,1977,47,41-50,Master,Single,36273,30K-50K,1,0,16-04-2014,80,29,3,30,3,2,9,2,33%,4,6,3,0,3,6,0,0,0,0,0,0,0
8439,1964,60,51-60,Graduation,Together,63404,50K-70K,0,2,06-06-2014,97,734,26,70,11,44,17,2,15%,11,13,6,3,4,4,0,0,0,1,0,0,0
762,1981,43,41-50,2n Cycle,Together,75774,70K-100K,1,0,02-05-2014,27,340,21,134,258,14,56,1,5%,19,20,7,5,8,4,0,0,0,0,0,0,0
2831,1976,48,41-50,Graduation,Together,78416,70K-100K,0,1,27-06-2014,99,453,38,279,188,38,183,2,8%,22,24,7,7,10,3,0,0,0,0,0,0,0
6977,1974,50,41-50,Graduation,Together,75702,70K-100K,0,1,14-10-2012,87,1073,0,629,145,37,37,1,4%,27,28,10,5,13,6,0,0,1,0,0,0,0
6289,1951,73,71-80,Master,Together,59385,50K-70K,1,1,28-04-2013,85,135,0,10,0,4,36,2,25%,6,8,3,1,4,5,0,0,0,0,0,0,0
4168,1966,58,51-60,Graduation,Single,37070,30K-50K,1,1,20-03-2013,30,231,7,137,4,15,39,9,64%,5,14,5,1,8,7,0,0,0,0,0,0,1
8397,1951,73,71-80,Graduation,Married,44689,30K-50K,1,1,10-01-2014,82,18,0,5,0,0,11,2,50%,2,4,1,1,2,7,1,0,0,0,0,0,0
9284,1958,66,61-70,Graduation,Together,53977,50K-70K,0,1,08-06-2013,21,620,16,165,0,24,82,5,23%,17,22,5,5,12,5,0,0,0,0,0,0,0
6237,1966,58,51-60,PhD,Single,7144,5K-10K,0,2,07-12-2013,92,81,4,33,5,2,291,0,0%,25,25,23,1,1,0,0,0,0,0,0,0,0
3130,1964,60,51-60,Graduation,Single,18701,10K-20K,1,1,04-06-2013,95,12,4,2,10,6,10,4,67%,2,6,2,0,4,5,0,0,0,0,0,0,0
1619,1956,68,61-70,Graduation,Married,90369,70K-100K,0,0,28-04-2014,2,292,51,981,224,23,17,1,6%,15,16,4,6,6,1,0,0,0,0,0,0,1
1990,1974,50,41-50,PhD,Single,63159,50K-70K,0,0,05-11-2012,74,965,34,586,89,86,37,1,6%,15,16,3,5,8,3,1,0,0,0,0,0,0
5513,1966,58,51-60,Graduation,Together,37758,30K-50K,1,1,04-10-2012,49,27,2,10,0,0,1,2,50%,2,4,1,0,3,8,0,0,0,0,0,0,0
269,1963,61,61-70,PhD,Single,46757,30K-50K,0,1,16-11-2012,71,777,30,163,0,51,122,6,40%,9,15,4,4,7,9,0,0,0,0,0,0,0
8093,1969,55,51-60,Master,Married,79734,70K-100K,0,0,28-06-2014,72,572,8,232,23,62,17,1,8%,12,13,4,3,6,1,0,0,0,1,0,0,0
10513,1992,32,31-40,Graduation,Together,63207,50K-70K,0,0,20-01-2013,68,438,169,565,91,169,70,1,9%,10,11,2,3,6,7,0,0,0,1,0,0,0
10177,1954,70,61-70,Graduation,Divorced,72071,70K-100K,0,1,14-02-2013,4,531,69,300,150,138,150,3,18%,14,17,5,4,8,2,0,0,0,0,0,0,0
2549,1983,41,41-50,PhD,Together,21840,20K-30K,1,0,21-07-2013,80,17,0,9,0,0,1,1,25%,3,4,1,0,3,9,0,0,0,0,0,0,0
5782,1982,42,41-50,2n Cycle,Together,58582,50K-70K,0,1,28-09-2013,15,402,35,106,101,77,42,2,10%,18,20,9,2,9,5,0,1,0,0,0,0,0
10057,1951,73,71-80,Graduation,Single,72282,70K-100K,0,0,19-07-2013,70,503,27,419,90,139,153,1,5%,20,21,5,7,9,7,0,0,0,0,0,0,1
10307,1956,68,61-70,Graduation,Married,50387,50K-70K,0,2,31-08-2013,91,369,9,87,12,14,34,3,19%,13,16,6,2,8,5,0,0,0,0,0,0,0
8566,1961,63,61-70,PhD,Together,32583,30K-50K,1,1,15-06-2014,10,5,0,3,0,0,1,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
2415,1962,62,61-70,Graduation,Together,62568,50K-70K,0,1,07-04-2014,99,362,17,398,80,35,61,3,23%,10,13,5,3,5,4,0,0,0,1,0,0,0
5684,1971,53,51-60,Master,Divorced,44635,30K-50K,1,1,11-10-2013,25,56,0,9,0,0,3,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
8334,1971,53,51-60,Master,Single,33316,30K-50K,1,1,04-10-2013,34,79,1,31,4,4,12,3,43%,4,7,2,1,4,6,0,0,0,0,0,0,0
9166,1968,56,51-60,Graduation,Married,63967,50K-70K,0,1,09-08-2013,57,387,84,141,73,35,162,3,15%,17,20,4,4,12,2,0,0,0,0,0,0,0
1440,1978,46,41-50,2n Cycle,Together,52513,50K-70K,0,0,04-09-2012,84,367,17,241,104,188,232,2,9%,21,23,9,5,9,7,0,0,0,0,0,0,0
78,1969,55,51-60,Graduation,Married,25293,20K-30K,1,0,15-09-2013,51,15,0,11,0,2,9,1,25%,3,4,1,1,2,8,0,0,0,0,0,0,0
5441,1965,59,51-60,PhD,Widow,54111,50K-70K,0,1,25-08-2013,97,267,6,54,8,3,50,2,15%,11,13,5,2,6,5,0,0,0,0,0,0,0
5302,1986,38,31-40,Graduation,Together,78394,70K-100K,0,0,15-02-2013,13,298,27,697,216,24,166,1,7%,14,15,4,6,5,2,0,0,0,0,0,0,1
4687,1958,66,61-70,Master,Married,80739,70K-100K,0,0,23-05-2013,92,674,92,736,39,0,92,1,4%,22,23,3,11,9,1,0,0,0,0,0,0,0
1087,1975,49,41-50,Master,Together,22669,20K-30K,1,0,22-05-2013,30,16,14,36,37,22,48,3,43%,4,7,4,1,2,9,0,0,0,0,0,0,1
6859,1987,37,31-40,Graduation,Single,29236,20K-30K,1,0,08-10-2013,30,37,4,24,16,9,9,2,29%,5,7,4,0,3,9,0,0,0,0,0,0,0
9860,1959,65,61-70,Graduation,Together,44911,30K-50K,0,1,15-03-2013,11,159,0,22,2,1,31,3,33%,6,9,4,1,4,7,0,0,0,0,0,0,0
7129,1962,62,61-70,PhD,Married,54693,50K-70K,0,1,17-02-2013,72,686,17,142,23,26,35,8,35%,15,23,6,4,13,6,0,0,0,0,0,0,0
5866,1974,50,41-50,Graduation,Together,48186,30K-50K,1,0,20-03-2014,39,97,3,66,12,7,34,3,33%,6,9,4,1,4,7,0,0,0,0,0,0,0
10521,1977,47,41-50,Graduation,Married,54809,50K-70K,1,1,11-09-2013,0,63,6,57,13,13,22,4,50%,4,8,2,1,5,4,0,0,0,0,0,0,1
7393,1978,46,41-50,Graduation,Together,41580,30K-50K,1,1,10-12-2012,15,56,5,24,4,0,3,3,50%,3,6,2,1,3,5,0,0,0,0,0,0,0
7849,1970,54,51-60,PhD,Married,80336,70K-100K,0,0,09-09-2013,12,209,19,456,160,142,66,1,4%,23,24,2,9,13,1,0,0,0,0,0,0,0
332,1957,67,61-70,Graduation,Married,47743,30K-50K,0,1,22-03-2013,56,198,2,43,0,12,20,3,27%,8,11,4,1,6,6,0,1,0,0,0,0,0
9847,1955,69,61-70,2n Cycle,Married,62972,50K-70K,0,1,03-08-2012,39,313,15,47,20,0,192,2,14%,12,14,7,4,3,6,0,0,0,0,0,0,0
531,1954,70,61-70,PhD,Divorced,57333,50K-70K,0,1,22-09-2012,55,941,14,397,76,58,176,11,50%,11,22,8,5,9,6,0,0,0,0,0,0,1
9576,1982,42,41-50,PhD,Together,32313,30K-50K,1,0,11-02-2013,60,86,4,56,2,4,7,3,38%,5,8,4,0,4,9,0,0,0,0,0,0,0
6906,1953,71,71-80,Master,Widow,84953,70K-100K,0,0,03-06-2013,73,167,48,602,63,72,72,1,6%,16,17,3,10,4,2,0,1,1,1,0,0,1
7419,1968,56,51-60,Master,Divorced,27071,20K-30K,1,0,23-04-2014,90,8,3,19,0,2,3,2,40%,3,5,2,0,3,6,0,0,0,0,0,0,0
3170,1957,67,61-70,Master,Together,68148,50K-70K,0,0,31-08-2013,86,389,66,408,37,57,85,1,7%,13,14,4,4,6,2,0,0,0,0,0,0,0
8527,1965,59,51-60,Master,Together,65735,50K-70K,1,1,07-12-2013,37,239,7,119,4,15,11,5,36%,9,14,6,2,6,7,0,0,0,0,0,0,0
7872,1975,49,41-50,PhD,Married,86836,70K-100K,0,0,12-09-2012,7,179,21,273,0,21,63,1,5%,21,22,6,10,6,5,1,0,1,1,0,0,1
9931,1963,61,61-70,PhD,Married,4023,3K-5K,1,1,23-06-2014,29,5,0,1,1,1,1,15,0%,-15,0,0,0,0,19,0,0,0,0,0,0,0
10595,1990,34,31-40,Graduation,Married,30093,30K-50K,0,0,08-07-2013,19,2,6,28,13,4,16,1,20%,4,5,2,0,3,7,0,0,0,0,0,0,0
4609,1966,58,51-60,PhD,Married,57705,50K-70K,0,1,11-01-2014,14,383,0,53,6,4,40,3,20%,12,15,8,1,6,6,0,0,0,0,0,0,0
5010,1988,36,31-40,Graduation,Single,25008,20K-30K,1,0,02-02-2014,72,2,8,8,6,1,9,2,50%,2,4,1,0,3,8,0,0,0,0,0,0,0
4427,1995,29,20-30,2n Cycle,Single,83257,70K-100K,0,0,18-09-2012,56,536,27,590,38,107,67,1,4%,26,27,5,10,12,6,1,0,1,0,0,1,1
11148,1975,49,41-50,Graduation,Together,22280,20K-30K,1,0,19-05-2013,85,2,1,4,3,1,2,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
1168,1978,46,41-50,PhD,Married,72159,70K-100K,0,0,29-10-2012,62,322,53,899,34,40,53,1,5%,19,20,4,6,10,2,0,0,0,0,0,0,0
9595,1961,63,61-70,Graduation,Together,64260,50K-70K,0,0,11-01-2013,1,539,169,816,20,0,30,1,8%,12,13,4,5,4,3,0,0,0,0,0,0,1
10163,1984,40,31-40,PhD,Single,82733,70K-100K,0,0,10-09-2013,28,712,50,420,65,38,38,1,5%,18,19,8,4,7,4,0,0,0,0,0,0,1
2886,1971,53,51-60,Master,Divorced,74290,70K-100K,0,1,12-08-2013,70,1121,0,72,0,12,12,4,14%,24,28,10,8,10,6,0,1,0,1,0,0,0
6710,1951,73,71-80,Master,Single,58217,50K-70K,2,1,17-11-2012,84,68,1,13,3,5,13,1,17%,5,6,2,0,4,6,0,0,0,0,0,0,0
5316,1976,48,41-50,Master,Together,21024,20K-30K,0,0,04-07-2013,89,36,4,18,6,2,18,1,17%,5,6,2,0,4,7,0,0,0,0,0,0,0
9029,1972,52,51-60,PhD,Married,70116,70K-100K,0,0,26-01-2013,73,707,44,603,95,58,29,1,5%,21,22,2,8,12,1,0,0,0,0,0,0,0
521,1985,39,31-40,Graduation,Together,54006,50K-70K,1,0,18-09-2012,42,174,77,203,6,24,97,2,13%,14,16,8,1,7,7,0,0,0,0,0,0,0
1459,1966,58,51-60,PhD,Married,69063,50K-70K,0,1,07-11-2012,16,666,35,124,69,8,26,1,8%,12,13,5,3,5,3,0,0,0,0,0,0,0
10241,1975,49,41-50,2n Cycle,Divorced,11448,10K-20K,0,0,15-12-2013,16,0,0,0,6,2,6,1,33%,2,3,1,0,2,6,0,0,0,0,0,0,0
1630,1979,45,41-50,Graduation,Single,61825,50K-70K,0,1,07-08-2013,56,162,50,100,55,30,27,1,7%,13,14,4,2,8,4,0,0,0,0,0,0,0
3254,1971,53,51-60,Graduation,Married,70886,70K-100K,1,0,14-10-2013,65,407,70,239,103,88,53,1,8%,12,13,5,4,4,2,0,0,0,0,0,0,0
9064,1982,42,41-50,Graduation,Married,69109,50K-70K,0,0,09-11-2012,10,823,25,459,124,29,95,1,5%,18,19,6,6,7,4,0,0,1,0,0,0,1
3678,1973,51,51-60,Graduation,Widow,60208,50K-70K,1,1,07-10-2012,13,488,23,71,15,0,59,11,61%,7,18,8,3,7,7,0,1,0,0,0,0,1
4227,1968,56,51-60,Master,Together,32889,30K-50K,1,1,06-09-2013,78,28,0,13,4,2,8,3,50%,3,6,2,1,3,5,0,0,0,0,0,0,0
9467,1984,40,31-40,Graduation,Single,34738,30K-50K,1,0,11-05-2014,51,3,2,10,3,0,2,1,25%,3,4,1,0,3,6,0,0,0,0,0,0,0
8486,1971,53,51-60,Master,Together,30538,30K-50K,1,0,01-10-2012,27,284,0,52,8,3,20,4,31%,9,13,9,0,4,10,0,0,0,0,0,0,0
2186,1977,47,41-50,2n Cycle,Together,82326,70K-100K,0,0,10-03-2014,30,938,142,754,159,81,183,1,5%,20,21,5,10,6,2,0,1,1,1,0,0,1
3286,1967,57,51-60,PhD,Divorced,26642,20K-30K,1,0,01-03-2014,71,13,2,15,2,2,8,2,40%,3,5,2,0,3,6,0,0,0,0,0,0,0
8602,1964,60,51-60,Graduation,Divorced,69932,50K-70K,0,1,12-06-2013,97,412,172,153,150,105,57,2,8%,22,24,7,6,11,4,0,0,0,0,0,0,0
3722,1972,52,51-60,Graduation,Single,44503,30K-50K,1,1,16-04-2014,83,31,1,8,0,0,8,2,40%,3,5,2,0,3,6,0,0,0,0,0,0,0
6715,1948,76,71-80,PhD,Single,60200,50K-70K,0,1,02-01-2013,3,502,19,132,0,6,26,6,32%,13,19,6,2,11,6,0,0,0,0,0,0,0
4796,1952,72,71-80,Graduation,Divorced,49638,30K-50K,0,1,19-04-2014,71,18,10,3,3,5,0,1,25%,3,4,1,0,3,2,0,0,0,0,0,0,0
9612,1987,37,31-40,2n Cycle,Single,23830,20K-30K,0,0,07-02-2014,3,1,8,6,4,8,16,1,25%,3,4,1,0,3,7,0,0,0,0,0,0,0
3766,1959,65,61-70,Master,Widow,33051,30K-50K,0,0,16-08-2012,15,100,71,243,108,94,219,3,17%,15,18,9,1,8,9,0,0,0,0,0,0,1
1399,1958,66,61-70,Graduation,Married,72905,70K-100K,0,0,21-01-2014,52,407,114,445,181,165,203,1,5%,18,19,3,7,9,1,0,0,0,1,0,0,0
1570,1951,73,71-80,PhD,Together,69702,50K-70K,0,1,19-02-2013,8,664,9,240,50,19,57,2,8%,22,24,7,7,10,4,0,0,0,0,0,0,0
3426,1975,49,41-50,Graduation,Divorced,70300,70K-100K,1,0,15-07-2013,89,1045,61,338,60,46,46,3,13%,20,23,5,5,13,8,0,0,0,0,0,0,0
3074,1984,40,31-40,PhD,Married,70643,70K-100K,0,0,15-10-2012,66,1218,107,304,23,143,33,1,6%,16,17,5,8,4,6,0,0,0,0,0,0,1
8341,1969,55,51-60,PhD,Married,30396,30K-50K,1,0,30-04-2014,22,15,0,6,0,1,12,2,50%,2,4,1,1,2,7,1,0,0,0,0,0,1
5180,1968,56,51-60,PhD,Divorced,50616,50K-70K,0,1,18-04-2014,56,128,0,16,0,1,4,2,25%,6,8,4,0,4,7,0,0,0,0,0,0,0
6461,1969,55,51-60,Master,Single,62772,50K-70K,0,1,19-05-2013,74,581,49,157,43,8,108,1,5%,21,22,5,6,11,2,0,1,0,0,0,0,0
7679,1985,39,31-40,PhD,Single,30298,30K-50K,0,0,19-05-2014,48,6,3,12,6,1,0,1,20%,4,5,1,1,3,3,0,0,0,0,0,0,0
10702,1984,40,31-40,Graduation,Single,52413,50K-70K,1,0,03-11-2012,67,185,8,133,56,56,12,2,13%,13,15,7,1,7,7,0,0,0,0,0,0,0
7505,1957,67,61-70,PhD,Married,44155,30K-50K,1,1,19-01-2014,24,22,1,9,0,0,14,1,25%,3,4,1,1,2,4,0,0,0,0,0,0,0
5113,1971,53,51-60,PhD,Divorced,86979,70K-100K,0,0,07-11-2013,67,584,100,835,65,83,35,1,7%,14,15,5,5,5,2,1,0,0,0,0,0,1
10858,1975,49,41-50,Graduation,Together,76532,70K-100K,1,1,09-09-2013,38,355,30,177,90,138,30,4,19%,17,21,9,5,7,5,0,0,0,0,0,0,0
2961,1982,42,41-50,Graduation,Married,42081,30K-50K,1,0,26-02-2013,86,175,10,110,54,6,27,2,15%,11,13,6,3,4,6,1,0,0,0,0,0,0
2747,1988,36,31-40,PhD,Married,67546,50K-70K,0,0,31-08-2012,90,864,134,768,150,38,172,1,5%,18,19,4,10,5,3,0,0,0,0,0,0,0
3010,1989,35,31-40,Master,Together,88420,70K-100K,0,0,02-05-2014,87,957,153,612,99,95,153,1,5%,18,19,4,7,8,1,1,0,1,1,0,0,0
5790,1985,39,31-40,Graduation,Married,31158,30K-50K,1,0,27-01-2013,62,25,6,16,20,0,5,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
6892,1968,56,51-60,Graduation,Divorced,61671,50K-70K,0,1,03-06-2014,23,641,7,56,0,0,28,8,40%,12,20,10,4,6,8,0,1,0,1,0,0,0
1743,1974,50,41-50,Graduation,Single,69719,50K-70K,0,0,26-05-2014,99,273,86,208,177,14,43,1,10%,9,10,2,3,5,1,0,0,0,0,0,0,0
3578,1949,75,71-80,Graduation,Divorced,49160,30K-50K,0,1,20-10-2013,29,122,21,43,25,10,15,2,20%,8,10,3,1,6,6,0,0,0,0,0,0,0
8462,1978,46,41-50,Basic,Together,24882,20K-30K,1,0,09-09-2012,52,1,4,10,29,0,36,1,25%,3,4,1,1,2,6,1,0,0,0,0,0,0
5558,1954,70,61-70,PhD,Single,90933,70K-100K,0,0,31-03-2014,90,1020,31,430,62,63,79,1,7%,13,14,4,6,4,1,0,0,1,0,0,0,0
4619,1945,79,71-80,PhD,Single,113734,>100K,0,0,28-05-2014,9,6,2,3,1,262,3,0,0%,27,27,27,0,0,1,0,0,0,0,0,0,0
8780,1950,74,71-80,PhD,Together,59292,50K-70K,0,1,13-06-2013,71,378,14,68,19,14,14,2,13%,14,16,3,5,8,3,0,0,0,0,0,0,0
10789,1964,60,51-60,PhD,Married,45759,30K-50K,1,1,23-02-2013,13,42,1,18,3,0,4,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
10779,1983,41,41-50,Graduation,Single,22148,20K-30K,0,0,13-04-2014,16,15,5,14,0,4,11,1,25%,3,4,1,0,3,7,0,0,0,0,0,0,0
5896,1987,37,31-40,Master,Married,73395,70K-100K,0,0,18-03-2014,94,272,7,80,20,7,11,1,7%,13,14,4,4,6,2,0,0,0,0,0,0,0
